review_body,stars,product_category
"No sirve, me vendieron un producto malo de fabrica.",1,automotive
Calidad precio buena. Buen disfraz para lo q cuesta. Sin mucho detalle pero es lo q se espera por ser tan accesible,4,toy
"Buena calidad de audio en MP3 y otros archivos en la memoria interna. Calidad de audio de radio es buena. Poca autonomía de la batería, con la radio encendida unas 12 horas. Los auriculares que vienen de serie de mala calidad, conector era defectuoso. Después de unos meses de uso se han empezado a borrar las letras donde indican las funciones y desteñir el color del aparato.",3,electronics
No es muy buena calidad,3,baby_product
No vale para nada. No tiene nada que ver con el examen. Los textos muy cortos y nada explicados. Me arrepiento,1,book
A los dos meses se ponen amarillas y feas como todas....por lo demas le viene como un guante,1,wireless
"Buena imagen, mal sonido, sin graves. Si no te importa el sonido, cumple su función.",3,other
"Un producto muy malo, ni cubre la pantalla del móvil , porque ya puse un protector, sino lo devolvía sin dudar. Nada recomendable. Ahora a buscar algo mejor. Muy enfadada con el vendedor",1,wireless
"El bolígrafo en sí es ligero y cómodo, lo malo es que la tinta es muy líquida y tarda muchísimo en secarse por lo que se corre con facilidad al igual que cuando pasas un subrayador por encima. Y la tapa enroscable al poner la otra tapa encima de ella, se afloja con facilidad y hay que enroscarlo seguido",3,office_product
"Es bastante práctico porque sirve para viaje y para guardarlo en casa. Lo único malo es el cepillo, parece de juguete de lo pequeño que es.",4,baby_product
A los dos días de pruebas de buenas a primeras dejo de funcionar. Por parte de Amazon con su política de devoluciones perfecto en 2 días tenía realizada la devolución,2,pc
"Piñata bien hecha, fácil de meter los juguetes y chuches y la apertura por la que caen es bastante ancha con lo que caen bien",4,toy
"Todo perfecto hasta la última actualización de la aplicación,desde entonces no llegan las notificaciones de detección de movimiento.",1,electronics
El palo es resistente al agua?,3,wireless
"La batería está muy bien, funciona correctamente, lo que pasa es que las herramientas para abrir el terminal son de mala calidad, a mi me costó un poco.",4,wireless
"lo usare para otras cosas, por ejemplo como paño para limpiar los cristales pues son de algodón.",1,apparel
"Es una crema muy fluida, que se extiende muy bien y se absorbe perfectamente. Le doy un 10/10, estoy muy contenta con el producto.",5,drugstore
"Buen contacto, cable largo, resistente.",4,electronics
Se calienta mucho la parte superior del teléfono. A falta de solución tendré que devolverlo. Por lo demás todo bien.,2,wireless
Son bloques muy pequeños como fichas de dominó de las minis minis pero para hacer filas y tirar van bien,2,toy
"Es como el original, no se nota a primera vista que no es Asus. Funciona correctamente, incluso su cinta para recoger el cable, es mas fuerte y mejor que la original.",5,pc
No sé si funciona bien o no la cuestión es que lo devolví al comprobar que solo tiene 350w de potencia cuando viene anunciado como 600w. .....,2,kitchen
"La funda se ajusta perfectamente al teléfono. Las clavijas son un poco endebles. No es una funda para estar desmontandola todos los días. El teléfono está cubierto por las zonas más sensibles. Los botones se quedan un poco duros, para mi parecer es perfecta, es muy resistente.",5,wireless
"Muy bien el ajuste y la posición del altavoz, pero un poco caro para ser un trozo de plástico.",4,wireless
"Está bien, es ligero y cumple su función. lo único que no es muy alto y para niños un poco más mayorcitos, de unos 7 años se le puede quedar corto. Buena relación calidad precio.",3,toy
La calidad del producto es insuficiente y no resiste un uso prolongado. Se instala con facilidad. La calidad de imagen es razonable.,1,automotive
El libro venía escrito en polaco. He solicitado el cambio y me han devuelto el dinero pagado sin ningún problema,1,book
Pues no se si funciona bien o no porque no trae instrucciones en castellano. Es pequeño y de plástico.,2,electronics
Es un cable de electricidad que cumple con su cometido y la descripción se ajusta al artículo. Todo correcto.,5,pc
"TRAS UNOS MESES USANDO ESTE PRODUCTO NO DUDARE EN VOLVER A ADQUIRIR UNO. DEJA MUCHO BRILLO Y CUIDA LA PINTURA DEL COCHE, ESO SI, ES MUY IMPORTANTE NO ECHAR MAS DE UN TAPON POR CADA 4L APROXIMADAMENTE, YA QUE SINO SE QUEDA DEMASIADA ESPUMA. EN DEFINITIVA CUNDE MUCHO EL BOTE, TIENES PARA MAS DE UN AÑO INCLUSO.",5,automotive
"DREVO X1 PRO 128Gb, buena calidad y muy buen precio, espero que funcionen bien. Llegó antes de tiempo, buen servicio.",5,pc
"Un buen tubo, lo he usado todo el verano y muy a menudo y ha cumplido su función",5,sports
"Se pega muy bien y no deja huecos en blanco, por otra parte, se queda corto por los laterales.",4,wireless
"Hace lo que tiene que hacer, es robusto y no enclenque como otros productos similares",5,pc
Me encanta !!! Me mantiene el color perfecto entre tinte y tinte. Muy contenta con la compra. Pienso comprarlo más veces,5,beauty
"No es fácil de instalar. El líquido (aunque se instale correctamente el protector) es capaz de introducirse en el hueco de la rueda del reloj. Hay que tener muchísimo cuidado. Aún después de seguir todas las instrucciones, la pantalla se despegó a los dos dias. El riesgo de que entre líquido en el reloj es muy alto y después de instalarlo se cae. No merece la pena.",1,wireless
Asta ahora sigo esperando lo que pedi desde setiembre si no va llegar haber si me dan el dinero siquiera,1,pc
"A las 48 horas ya estaban gastados los dos mini-topes de plástico que aguantan la tapa, con lo cual, ya no solo sin ser hermético, sino inutil total.",1,home
"Son bastante bonitos. No pesan nada por lo que no molestan. Para el precio que tienen, merecen la pena.",5,home
Bolsa muy cómoda. Utilizada para hacer ruta por etapas.,4,sports
"No me ha llego el pedido despues de 2 meses, he puesto una estrella para poder dar mi opinion en realidad seria 0 , no recomiendo vuestros servicios",1,home
Estoy un poco decepcionada xq todos los pinceles an llegado Despegados.. Los he tenido que pegar con loctite. Aunque tengo que decir que las cerdas parecen de calidad.,2,beauty
"a mi madre le ha encantado. ocupa poco espacio y al ser giratorio no tienes q star moviendo d sitio xa encontrar el utensilio q quieres usar, la base podria ser 1 poco mas robusta",4,home
"La funda es preciosa, el color espectacular...si no fuera porque a los dos días de abrila se rompe. una pena",2,wireless
"La verdad es que no esperaba mucho, pero sí, es fabulosa en relación calidad-precio. Se adapta a la perfección al móvil y la tapa es resistente. No he puesto el protector de pantalla porque llevaba un agujero que no me cuadraba con el móvil y además se rompió (por descuido mío).",5,home
"Estoy contento con la compra, pues la ultima vez que los compre lo hice en una tienda online y al cabo de 1 mes empezaron ha hacer ruido y a no barrer bien el cristal. Estos de momento perfecto, sin lugar a dudas repetiré cuando tenga que comprar otros.",5,automotive
He tenido un problema ponia que era acuatico y me a dejado de funcionar necesito una solucion dado que lo he comprado hace menos de 1 mes,1,wireless
"Pedí el color marrón más oscuro y me llegó el marrón más claro. Hice una devolución y volví a pedir el color deseado, cruzo los dedos para que llegue bien esta vez sinó tendré que volver a tramitar la devolución",3,luggage
Me ha gustado que vienen 3 y que se puede esterilizar. A mi bebé le encanta. Creo que debería llevar un plus de seguridad en el cierre ya que mi bebe de 8 meses lo ha abierto y me he pegado un buen susto cuando he visto que llevaba uva en las manos,3,wireless
"Lo único que realmente no me ha gustado nada son los adaptadores de goma que entran con los auriculares en el oído porque son muy finos y muy blandos y al cabo de un rato de llevarlos puestos se clavan y se hacen muy incómodos, son mucho mejores los de silicona más habituales, estos ya no los uso por esa razón",3,electronics
"Son finos, no valen para temperaturas muy bajas. Cómodos para correr entre 8 y 3 grados",3,sports
"Una vez instalado el aspecto es bonito, la tapa brilla mucho pero la calidad general es bastante baja. Tuve que poner un amortiguador en la puerta porque sino al abrir como no lo aguantes con la mano se desmonta medio mueble. Como siempre la calidad de los aglomerados usados es muy deficiente.",2,furniture
Cualquier libro le da mil vueltas. Poco aprovechable,2,book
ALGO BAJA PARA UN PERRO MEDIANO,2,pet_products
"Satistecho, esta correa cuelga cómodamente el la muñeca, el aspecto es impecable y el sistema de enganche al monitor muy fácil de manipular. Sin olvidar la herramienta de ajuste por si hay que acortar la correa.",4,wireless
"Perfecto, muy bien, mi hijo está encantado. Gracias.",5,toy
"Esta bien, peor pone que es de 500ml y es de 300ml",3,kitchen
No me ha defraudado. Como segunda parte de la historia es perfecto. Ya había leído la primera parte.,5,book
"Sería mejor si sacaran una versión con tupper de vidrio porque el plastico es complicado de limpiar con salsas de tomate por ejemplo. No es muy estanco, si se vuelca un poco se derraman los líquidos así que hay que tener cuidado. Lo bueno es que es compacto y se lleva todo recogido.",3,home
"La verdad que por el precio comparado con otros de por ahi mas caros me esperaba un mando normalito, pero para mi sorpresa, el mando es increíble. Funciona a la perfección con W10, Conectas al USB, pulsas el botón del medio y a jugar. Tiene buen tacto, por lo que se aprecia que los materiales son buenos. Buena respuesta a los juegos y viene muy bien empaquetado. Buena imitación al mando de la Xbox. Recomendado.",5,video_games
"Entre prevista para el 9 de septiembre y aun no me ha llegado, les envio mensajes y no me contestan.El precio es muy bajo pero que te intenten robar asi... espero respuesta rapida del vendedor",1,home_improvement
"Para el aprendizaje de música no está mal, pero se puede encontrar en cualquier tienda de chinos por 1 o 2 euros.",3,office_product
"De momento no he notado que sirva para nada, los pelos se quedan en la ropa igual que antes de usarlo",1,home
Yo no lo he recibido,1,beauty
Lo compré para regalar,4,baby_product
El reloj después de poco mas de un mes se atrasa. Le cambiamos la pila y sigue igual.,2,home
"Los acrílicos no son completamente cristalinos, dejan como polvito. El envío fue rápido.",2,beauty
"Lo compré para enmascarar acuarela después de mirar mucho porque tenía buenas críticas en RRSS. Sin embargo no me va nada. El papel si lleva algodón se lo come al quitarlo, o lo deja azulado. En celulosa algo mejor, pero entre la poca precisión por el tipo de punta y que se queda con un tono ligeramente azul, no me termina de servir ni para zonas grandes ni de detalle. Comprare el bote de toda la vida a pincel.",2,home
"El reloj en si esta bien en cuanto calidad y precio. El defecto q le veo es en la correa,que a parte de ser plasticosa la hebilla se engancha con la ropa",3,sports
El articulo pedido es exactamente igual que el recibido y el embalaje perfecto.,4,watch
Producto muy flojo no creo que valga la pena su compra. Interesaria algo mas de calidad aun pagando mas de otra marca y proveedor. No vale la pena ademas tardan mucho en el envio.,1,camera
"El equipo cumple las expectativas, pero la entrega ha sido pésima, tenia que llegar el viernes (que estuvimos en casa todo el día) para un cumple el sábado y no llegó hasta el martes... (porque sólo estamos por la tarde y tuvimos que recogerlo en la oficina...) por eso la puntuación",2,automotive
Las botas son muy cómodas y abrigadas. Lo único malo es que el primer día que las estrené se me hicieron rasguño.,5,shoes
"Ha sido súper rápido en entregar, en perfecto estado. Todo genial",5,book
"Es un buen router para uso domestico. En internet hay algunas hojas de caracteristicas que no son ciertas ... por ejemplo no soporta QoS y algún otra configuración para un uso más profesional. Pero va perfecto, tiene cuatro puertos RJ45 y un RJ11 para conectar un teléfono. También tiene conectores para usar antena exterior.",4,pc
"Una mierda de verdad, llevo esperando desde 5 de octubre luego el 10 y luego pone el 15 y hay se quedo y dice que ya están entregadas y ami no me a llegado nada una basura de vendedor vaya tela",1,pc
"Está bien. Es bonito para poder dejarlo a la vista. Lo mejor de todo es que cada compartimento con la ropa bien prieta, hace la lavadora justa.",4,home
"es un poco lento y se atranca de vez en cuando, pero es algo normal en estos aparatos. está muy bien, de hecho compré uno para mi y después otro para regalar. muy bien y recomendable",5,home
"solo un mes despues se fastidio la pantalla y el tactil dejo de funcionar , he reclamado pero ali, ni caso en fin doy por perdido lo que me costo",1,wireless
"Llego demasiado tarde y no confio en la devolución. Me lo he quedado ,sin necesitarlo. Plazo de entrega muy ambiguo",1,baby_product
"Se lo.compre a una compañera de trabajo, porque ella no usaba Amazon y me dijo que su hijo estaba muy contento, así que me alegro",5,toy
"Los colores (en mi caso azul y naranja neón) coinciden perfectamente con el de los joy con. Es muy fácil meterlos y sacarlos del grip y pesan muy poco. Tenía mis dudas por otras opiniones que decían que los botones L y R se quedaban muy duros. Pero nada del otro mundo, un niño pequeño no debería tener ningún problema, y un adulto ni te digo. De hecho, me parece que se pulsan mejor que con la correa original. Si me compro el par de joy con verde/rosa en un futuro, compraré los grips de ésta marca en el mismo pedido sin dudarlo.",5,wireless
"El mando llegó sin las pilas que debería traer.Por lo demás,funciona bien.Debo ser la única persona a quién no le han traído las pilas.",2,electronics
Buen producto aunque me llego descosido me lo solucionaron enseguida. Pesa mucho y no me gusta la sujecion con el cinturon,3,baby_product
No van con el Iphone,3,electronics
"Aguanta muchísimo el calor, he tenido varias, pero no aguantan nada. Pongo el agua a hervir y a la mañana sigue templadita. Pero a media noche está bastante caliente.",5,sports
"Imposible ajustarla a la tabla, no cabe. Las medidas no son correctas ya que ni estirando al máximo cabe en la tabla. Es para tablas más pequeñas.",1,home
Perfectas! Muy cómodas a la hora de llevar!,4,apparel
"fue para un regalo. Lo vi un poco pequeño, no se como es por dentro, pero por fuera no me gustó mucho.",3,toy
"Para hacer una falda, el resto de la revista no me intereso nada. Estaria muy bien que vendieran los patrones de forma individual",3,home
"Cumple totalmente mis expectativas, están perfectamente diseñados para principiantes ya que son bastantes resistentes, son fáciles de manejar. Se cargan con en aproximadamente media hora de carga, y tiene una autonomía de unos 10 minutos. Son muy divertidos porque puedes competir uno con el otro y tiene un modo batalla con el que puedes conseguir ``derrotar'' al contrincante, me parece un regalo perfecto para echar un buen rato.",5,toy
"Buena funda, aunque en el frontal lleva un plastico que entorpece el tactil. Lo he arrancado y he puesto un cristal templado. Por lo demas, Protege bien de caidas y tiene una pata para sostener el movil en horizontal. No tengo ningun problema para sacar el s-pen ni desbloquearlo con la huella",4,wireless
Llegó defectuoso y era para regalo quedé fatal,1,home
"La cogi para una tele de 40"" y ha ido bien",5,electronics
"No lo recomiendo. Es tirar el dinero!!! Después de 2 meses utilizando la cámara no funciona. Leí comentarios buenos malos y regulares, pero os aseguro que es un timo. Sólo funciona enganchando el cable de teléfono al wifi a y la cámara y solo a veces, porque en cuanto detectan que estas conectado, se corta la conexión. Sólo quieren que te suscribas y pagues mes a mes y sino no te podrás conectar. La suscripción más barata 6€ al mes!!!! Un robo!!! En un año tengo 2 cámaras nuevas por el mismo precio...",1,camera
"Tras ir 3 veces a comprar a la ferretería los tornillos que faltaban, finalmente quedó bien",2,electronics
"Viene muy bien equipado, es decir, viene completo con toallitas, que no vienen secas no como en otros.. y es perfecto para el honor 8x",5,wireless
"Me ha gustado todo,,es lo que esperaba.",5,home
"En principio la máquina está bien, afeitado bastante rápido y sin problemas, lo que más me sorprende es la duración de la batería, quizás es de lo que más contento estoy",4,personal_care_appliances
Muy buena relación calidad precio. Me gustan . Son tal como salen en la foto. Agregar 4 palabras más a amazon,5,drugstore
"Están bien, todavía no sé cuánto durarán pegadas",3,kitchen
"El libro es una pasada... pero pagar 8€ por una traducción con bastantes errores de ortografía , me ha parecido excesivo...",2,digital_ebook_purchase
La idea es buena pero tienes que guardar el tabaco con el envoltorio si no se seca. Muy cara para lo que es!!,2,other
"Molinillo potente y cómodo de limpiar por que la parte superior se separa con facilidad para poder lavarlo. Yo personalmente lo he utilizado para moler café, va bien y rápido, para mi cafetera italiana va especial. La única pega con este y todos los molinillos de aspas es que no llega a una molienda muy muy fina para cafeteros exigentes (maquinas espresso) .",4,kitchen
Tengo dos gatos y rascar en él no rascan pero se entretienen bastante con la bolita y se tumban en él. A parte es bonito y no molesta si lo dejas en el suelo del salón o cualquier habitación. Le pongo 3 estrellas porque tiene pegas... 1. lo tengo un día y ya se ha despegado alguna cuerda. Y 2. me lo esperaba más grande por el precio que tiene. Esperemos que la bola dure un poco más para que sigan jugando con ella.,3,pet_products
Tardaron más de 1 mes respecto a la fecha de entrega inicialmente prevista que a finales de diciembre y finalmente lo recibí en enero.,1,sports
Estaba defectuosa tenia un problema de estabilidad debido a un golpe en una de sus patas. Se devolvió a origen,1,home
Lo he devuelto....porque el sistema que tiene de puerto USB...al sacarlo de la correa se rompio...es un sistema que con el uso...tendera a dar de si...no me gusta.,2,sports
"La pulsera viene junto con un cargador en forma de pinza y un manual de instrucciones en inglés. Sinceramente el sistema de cargado no lo había visto nunca y pensé que no iría bien. En cambio, al enchufarlo a la luz carga sin ningún problema (el adaptador USB a la corriente no está incluido pero yo he usado el del móvil y va sin problema). Por lo demás, las funciones que tiene son: reloj, contador de pasos, contador de calorías quemadas, medidor de distancia recorrida, medidor de horas de sueño, temperatura (esto venía desactivado pero se puede habilitar desde la app sin problema), contador de pulsaciones, volumen de oxígeno en sangre (no sé cómo medirá eso ni para qué sirve la verdad) y medición de la tensión. El sistema de cierre de la pulsera es mediante dos botones que se enganchan en los diferentes agujeros, lo cual al principio es un poco complicado de coger el truco, pero luego sin problema. Le doy 5 estrellas por la facilidad de uso y por la innovación en el sistema de carga.",5,watch
"No se ajusta bien, y hace bolsa de aire en la pantalla",1,wireless
"Es gracioso... Para una niña. No es bueno y los acabados no son perfectos, pero tampoco se puede pedir mucho más por ese precio.",3,jewelry
"Otorgo la maxima valoracion ya que en toda la transacion se an cubierto todas mis expectativas, recomendaria a familiares y amigos",5,electronics
"Una mala colonia,mal producto, en frasco que parece mala imitación, una fragancia que no me gusta, por eso es que dudo que sea original, el precio de oferta 22e costando su precio normal 50 y pico, no me lo creo, e comprado colonias en esas mismas condiciones y no son de esa calidad tan mala, ni lo devuelvo ya que está abierta y probada .",1,beauty
Hasta el momento nos funciona para el trabajo lo que es incómodo es llevarlo en los trenes y transporte publico,4,pc
No sé para qué teléfono es. Pero no para el s7. Le falta como un cm de ancho. Lo acabo de recibir y ya lo tengo que devolver.,1,wireless
El vendedor me ha robado.,1,home_improvement
"Desde el primer momento no funcionaba, y ademas no se correspondia la imagen al producto final. Tuve que devolverlo. No hubo problemas.",1,wireless
Las misma que en la tienda pero mucho mas baratas,4,camera
Desaconsejo su compra ya que provoca conflictos en las frecuencias.,1,pc
"El producto parace que biene es su embalaje original pero tiene marcas de haber estado expuesto, rayaduras... No lo recomiendo",2,toy
Exactamente igual que la foto y la descripción.,5,home
Se puso a hacer el tonto rapidamente. Una lastima. Solo funciono bien un par de meses.,2,personal_care_appliances
"La calidad no es muy buena, pero según para lo que lo utilices se queda corto.",2,camera
"Parecen de buena calidad, son finos, no suda el pie, abrigan bien, pero son cortos, los esperaba más largos y a mi eso me molesta mucho",4,apparel
"Hoy lo he probado y es magnífico. Diferentes tipos de chorro y funciona a la perfección. Muy contento con el aparato. No he puesto 5 estrellas porque el embalaje ha venido pésimo. Salvo esta excepción, lo demás excelente.",4,home_improvement
"No hay instrucciones en castellano; todavia estoy intentando conectarla al televisor! Estoy harto de productos como este que, aunque es obligatorio, no llevan instrucciones en idioma del pais, el aparato incluso habla, pero en inglés cerrado!",2,electronics
"Silencioso. Calidad precio excelente. Cuesta un poco el montaje. Y no lleva temporizador, que es lo que queria. Pero igualmente estoy contenta con la compra.",4,kitchen
"Linterna funcional. Buena relación calidad-precio. En sentido negativo, el botón de encendido está un poco duro.",4,home
"Original funda, ocupa poco espacio y no hace que el Note 8 engorde. Lo malo es que en mi caso la parte inferior después de un par de meses ya no pega y queda inservible. Si no fuera por eso la recomendaría, pero no es barata como para cambiarla cada par de meses.",2,wireless
Llegó al día siguiente y perfecto. Tal cual viene en la foto. Un 10 . A a a a a,5,sports
hola te marean de correos a UPS y viceversa para que no lo devuelvas increible pero cierto son unos impresentables,1,home
"Son quizá un poco grandes de más, aunque quizá sea una percepción mía. Esperemos que encojan un poco. Por lo demás son muy chulos",3,sports
Pésimo parece un juguete para niños,1,baby_product
Buena calidad. Viene con una pinza y algodón. La madera parece de buena calidad.,5,toy
Pesa bastante para llevarla sola para hacer running por ejemplo. No es tan cómoda como se vende.,3,sports
El paquete ha llegado sin ningun embalaje y con la pegatina de envio pegada en la misma caja,1,toy
"Es Bonita, pero sería mucho mejor si las cintas para cargarlo fuesen más ergonómicas. Se clavan en los hombros y dan poca sensación de seguridad. Buena relación calidad precio.",3,pet_products
"Bien, pero gran fallo que no tenga wifi, tuve que devolverlo",3,electronics
Esta muy bien. Aunque amarillea ligeramente,5,wireless
"Al cabo de un año de poco uso, la tecla que saca el dispositivo para beber se acciona al menor roce. Al estar cerrando el termo después de introducir agua hirviendo, sin querer toqué la tecla y salió el agua caliente a presión quemándome la frente. Quizá cometí dos errores: llenar mucho el termo y cerrar el termo con el agua hirviendo. Lo que si es verdad, es que el dispositivo de apertura se acciona ante el menor roce y puede derramarse el liquido.",2,sports
"Acabo de tomar el primer sobre y desde que lo abres ya es satisfactorio. Un aroma bastante marcado y naturalmente selecto.., con lo que te prepara y al degustarlo no te deja indiferente.",4,grocery
"Han venido pegadas entre sí, son como de gente ma",1,home
"El lápiz depilador cumple su función. Lo malo?, no incluye pila a pesar de que en la caja sí indica que va incluida.",3,personal_care_appliances
"Pues para mi ha sido una decepción, tengo el verde que me encanta, pero lo veo un poco subido de tono para según que ocasión, por eso me decidí por pedir el amarillo, se suponía que era mas claro, pero cual ha sido mi sorpresa que por lo menos en mi, es igualito que el verde. Ha sido una gran decepción!!",2,drugstore
ESTA CORRECTO LOS COLORES VIVOS BUENA CALIDAD TAMPOCO TIENE MAS QUE DECIR PERO DE TALLA BIEN ME LLEGO EN SU TIEMPO,3,apparel
Fantastica seleccion de autores y canciones tanto nacionales como internacionales. Buena relacion entre calidad y precio. Los 2 cds ok,5,other
"Me gusta la agenda, pero la cubierta no creo que se mantenga en buen estado todo el año. Debería ser más fuerte",4,office_product
Materiales económicos,3,home
Geniales para la playa,5,sports
Es una manguera muy fina y poco resistente. Con mucha presión de agua se raja facilmente. Calidad bastante regular.,2,lawn_and_garden
"Los enchufes,cuando llevan tiempo funcionando, de forma continuada, dejan de contabilizar la consumo.",1,electronics
Esta muy bien calidad precio,4,musical_instruments
Ha llegado antes de la fecha estimada. Perfecto!!,5,wireless
"es igual que en la foto, me ha gustado mucho",5,toy
Acabo de regresar de un viaje de 20 dias por Asia y la mochila estuvo a la altura del viaje. Resistente y funcional. A parte de ser simple y bonita.,5,sports
"MUY FUNCIONAL Y RESISTENTE, NO SE MUEVE",4,pc
"La verdad que tenía mis dudas por el sistema de extracción del aire, pero una vez probado, la verdad es que estoy muy contento con el resultado. Un producto muy eficaz y asequible. Lo recomiendo 100%.",5,home
Me gusta que no gotea y aísla bastante,5,sports
"Ducha de jardín para adaptar a manguera, de facil montaje y ocupa poco al guardar",4,lawn_and_garden
"No me deja la opcion de devolverlas y no entiendo el porque. Son muy grandes para ser la talla 42 que es mi talla. No volveria a comprar ningun articulo a este vendedor nunca. No se responsabilizan de si estan mal , rotas,son grandes o pequeñas en talla de mandarte otra talla y devolverles las que te entregaron que no sirven de nada.......",1,shoes
"Estoy recogiendo audios en la calle con el y va de maravilla. Lo compre para probar pensando que lo acabaría devolviendo per me ha sorprendido mucho. El sonido esta genial, el cable es lo suficientemente largo como para hacer planos medios con el conectado. así que lo recomiendo.",5,musical_instruments
Buen funcionamiento. Sincroniza muy bien.buena duración batería. 4 horas funcionando. Se mantiene una conversación telefónica perfectamente,5,electronics
Son muy cortos y no me los puedo poner hacen daño,2,toy
"Una buena máscara , calidad precio , muy contento con la compra Gracias",5,home
Lo unico que le pongo como pega es que 4 botones son para un joistick sin poder cambiarlo y limita muchos botones.,4,electronics
"No era lo que yo buscaba, al devolverla te hacen descuento, asi que ojo al comprarla, hay que fijarse bien",1,kitchen
Tiene unos topes a ambos lados que hacen que el balancín casi no pueda moverse. No nos gustó mucho este juguete.,2,toy
"Cafetera para pocos comensales. Leí que se queda algo de agua en el fondo y es cierto, no se queda vacia después de usarla. Tamaño para dos personas no más",4,home
"No se ve nada por la noche. No sé si hago yo algo mal pero vamos, no tiene mucho misterio...y por la noche no se ve nada de nada.",1,book
"Mala calidad, me ha durado un mes, la pera se ha pinchado...",1,pet_products
"La bolsa está muy bien, sólo una vez perdió agua pero fue porque estaba muy llena y me senté sobre ella accidentalmente, por eso mejor no llenarla hasta el tope. Pero es bastante segura, el plástico es grueso por lo que se puede poner agua muy caliente sin riesgo, ya con funda sería perfecta.",4,personal_care_appliances
"No es verde oliva; es un verde muy claro, no el verde tipo militar que aparece en las fotos. Deberían aclararlo.",3,watch
No me gusta que el reloj se pare cuando cierro.ya he intentado arreglarlo pero no hay manera. Si tiene solución me avisan,3,pc
En menos de un año se me está desaciendo,3,lawn_and_garden
No esta mal per se me a roto muy rapido,3,pet_products
ESTA BIEN Y FUNCIONA BIEN,5,pc
No son una maravilla pero para el precio que tienen están muy bien.,5,wireless
"no se en que buzon se entrego pero desde luego en el mio no, me gustaria saber donde esta mi paquete y que me reembolsen ya que no tengo mi pedido conmigo, gracias, un saludo",1,beauty
Encantada con ello la verdad q es un mantel que vale para todo y además es un mantel q no rompe ni aunq le caiga agua es muy resistente muy contenta,5,home
Muy bien la calidad y la funda todo muy bien recogido está muy chulo llego pronto y en muy buen estado,5,camera
"Era un regalo para mi hijo de 3 años y aunque le cuesta a veces coger los peces, se lo pasa muy bien jugando. Es correcto, se ve sencillito pero esta bien",3,toy
"Es un reloj muy cómodo ya que no hay que preocuparse de cuerda ni pilas, así como tampoco de ajustarle la hora, ya que esta radiocontrolado y se carga con la luz. Ahora bien, tiene algunos detalles por los que no le doy las 5 estrellas, ya que la caja es de plástico y con aspecto de barato, aunque eso si el brazalete es de titanio. Son contradicciones incomprensibles, pero si no se valora mucho el aspecto, adelante",4,watch
Abulta mucho mas de lo que esperaba pero cumple su cometido a la perfeccion aunque vuelvo a decir que es muy aparatoso.,4,industrial_supplies
Cumple con su explicacion. Llego a tiempo correcto,3,sports
"La calidad no es excelente, pero por este precio no se puede pedir mucho mas. Se pueden encender las luces con distintos colores o de distintas formas, en transición al ritmo de la música... A mi la batería me aguanta unas 8 horas (sin luz).",3,electronics
La compré para sustituir la clónica de mi ordenador Medium porque no era compatible con mi nueva gráfica GTX 980. Ésta si lo es y además para el tamaño que tiene la distribución de sus anclajes me ha parecido de lo mejor que tiene. Un gran producto con la calidad de siempre de AsRock.,5,pc
"La caja venia fatal, era para un regalo y me dio hasta vergüenza tener que regalarlo porque parecía que le había llevado algo usado. Ya podían esmerarse más en enviar los productos en buen estado. Si hubiera sido para mi no me hubiera importado. Pero para un regalo pues....",2,toy
"me ha llegado doblado y con arrugas. el libro es muy bueno. el transporte del mismo, pésimo. mal mal mal",1,book
"Siempre había querido una incubadora para tener mis propios pollitos, la primera vez que la usé salieron 3 pollitos de 7 pero la ultima vez solo salieron 2 pollitos de 9 y salieron muy débiles. No la he vuelto a usar, pero me dio mucha pena que salieran tan pocos en ambas ocasiones",3,pet_products
No se adhiere muy bien a la uña y por eso no se puede definir la figura al maquillarla,2,beauty
"Uele de maravilla, el olor se mantiene durante todo el día, me gusta mucho, la verdad volveré a conprar, más, desodorante, ooo productos dove",5,beauty
"fue un regalo para mi nieta y no me gusto que viniese en una bolsa cuando en las tiendas estaba en su caja, a ella tampoco le gusto esto.",3,drugstore
Copia exacta de la versión original,5,video_games
"A falta de un uso más prolongado, las sartenes tienen una calidad aceptable y un buen precio. Satisfecho con la compra.",4,home
"Buena chaqueta, la talla se ajusta a la que uso normalmente. Viene con tres capas que se pueden quitar, pero estas no son de muy buena calidad y los acabados tampoco son nada del otro mundo. Calidad precio esta bien.",4,automotive
"El paraguas es de muy mala calidad,da la sensación que se va a romper cuando lo abres. Es muy cutre.",1,luggage
mejor precio del mercado con diferencia,5,toy
"es muy grande para mi oído, funciona bien pero al poco tiempo tengo que quitármelo porque me hace daño. NO lo recomiento",2,electronics
"Producto tal y como se describe, cumple lo que promete lo que ya es bastante por el precio que tiene.",5,home
Lo animamos porq tardaban mucho y cambiaban el día de llegada y no llegaba . Nos devolvieron el dinero nos lo arreglo atencion al cliente de amazon un 10 por el personal de amazon,2,sports
"Recibí el producto en la fecha indicada. Tiene gran potencia de luz, al ir puesta en la cabeza es mucho mejor que una linterna convencional ya que deja las manos libres y es cómoda de utilizar. Yo la compré para ir en bici por la noche y realmente va bien para este uso.",5,home_improvement
